o,d,mode,component,value,status
209,210,car,walk,0.000,derived
209,211,car,walk,0.000,derived
209,212,car,walk,0.000,derived
209,213,car,walk,0.000,derived
209,214,car,walk,0.000,derived
209,215,car,walk,0.000,derived
209,216,car,walk,0.000,derived
209,217,car,walk,0.000,derived
209,101,car,walk,0.000,derived
209,102,car,walk,0.000,derived
209,103,car,walk,0.000,derived
209,104,car,walk,0.000,derived
209,301,car,walk,0.000,derived
209,302,car,walk,0.000,derived
209,303,car,walk,0.000,derived
209,304,car,walk,0.000,derived
210,201,car,walk,0.000,derived
210,202,car,walk,0.000,derived
210,203,car,walk,0.000,derived
210,204,car,walk,0.000,derived
210,205,car,walk,0.000,derived
210,206,car,walk,0.000,derived
210,207,car,walk,0.000,derived
210,208,car,walk,0.000,derived
210,209,car,walk,0.000,derived
210,210,car,walk,0.000,derived
210,211,car,walk,0.000,derived
210,212,car,walk,0.000,derived
210,213,car,walk,0.000,derived
210,214,car,walk,0.000,derived
210,215,car,walk,0.000,derived
210,216,car,walk,0.000,derived
210,217,car,walk,0.000,derived
210,101,car,walk,0.000,derived
210,102,car,walk,0.000,derived
210,103,car,walk,0.000,derived
210,104,car,walk,0.000,derived
210,301,car,walk,0.000,derived
210,302,car,walk,0.000,derived
210,303,car,walk,0.000,derived
210,304,car,walk,0.000,derived
211,201,car,walk,0.000,derived
211,202,car,walk,0.000,derived
211,203,car,walk,0.000,derived
211,204,car,walk,0.000,derived
211,205,car,walk,0.000,derived
211,206,car,walk,0.000,derived
211,207,car,walk,0.000,derived
211,208,car,walk,0.000,derived
211,209,car,walk,0.000,derived
211,210,car,walk,0.000,derived
211,211,car,walk,0.000,derived
211,212,car,walk,0.000,derived
211,213,car,walk,0.000,derived
211,214,car,walk,0.000,derived
211,215,car,walk,0.000,derived
211,216,car,walk,0.000,derived
211,217,car,walk,0.000,derived
211,101,car,walk,0.000,derived
211,102,car,walk,0.000,derived
211,103,car,walk,0.000,derived
211,104,car,walk,0.000,derived
211,301,car,walk,0.000,derived
211,302,car,walk,0.000,derived
211,303,car,walk,0.000,derived
211,304,car,walk,0.000,derived
212,201,car,walk,0.000,derived
212,202,car,walk,0.000,derived
212,203,car,walk,0.000,derived
212,204,car,walk,0.000,derived
212,205,car,walk,0.000,derived
212,206,car,walk,0.000,derived
212,207,car,walk,0.000,derived
212,208,car,walk,0.000,derived
212,209,car,walk,0.000,derived
212,210,car,walk,0.000,derived
212,211,car,walk,0.000,derived
212,212,car,walk,0.000,derived
212,213,car,walk,0.000,derived
212,214,car,walk,0.000,derived
212,215,car,walk,0.000,derived
212,216,car,walk,0.000,derived
212,217,car,walk,0.000,derived
212,101,car,walk,0.000,derived
212,102,car,walk,0.000,derived
212,103,car,walk,0.000,derived
212,104,car,walk,0.000,derived
212,301,car,walk,0.000,derived
212,302,car,walk,0.000,derived
212,303,car,walk,0.000,derived
212,304,car,walk,0.000,derived
213,201,car,walk,0.000,derived
213,202,car,walk,0.000,derived
213,203,car,walk,0.000,derived
213,204,car,walk,0.000,derived
213,205,car,walk,0.000,derived
213,206,car,walk,0.000,derived
213,207,car,walk,0.000,derived
213,208,car,walk,0.000,derived
213,209,car,walk,0.000,derived
213,210,car,walk,0.000,derived
213,211,car,walk,0.000,derived
213,212,car,walk,0.000,derived
213,213,car,walk,0.000,derived
213,214,car,walk,0.000,derived
213,215,car,walk,0.000,derived
213,216,car,walk,0.000,derived
213,217,car,walk,0.000,derived
213,101,car,walk,0.000,derived
213,102,car,walk,0.000,derived
213,103,car,walk,0.000,derived
213,104,car,walk,0.000,derived
213,301,car,walk,0.000,derived
213,302,car,walk,0.000,derived
213,303,car,walk,0.000,derived
213,304,car,walk,0.000,derived
214,201,car,walk,0.000,derived
214,202,car,walk,0.000,derived
214,203,car,walk,0.000,derived
214,204,car,walk,0.000,derived
214,205,car,walk,0.000,derived
214,206,car,walk,0.000,derived
214,207,car,walk,0.000,derived
214,208,car,walk,0.000,derived
214,209,car,walk,0.000,derived
214,210,car,walk,0.000,derived
214,211,car,walk,0.000,derived
214,212,car,walk,0.000,derived
214,213,car,walk,0.000,derived
214,214,car,walk,0.000,measured
214,215,car,walk,0.000,derived
214,216,car,walk,0.000,derived
214,217,car,walk,0.000,derived
214,101,car,walk,0.000,derived
214,102,car,walk,0.000,derived
214,103,car,walk,0.000,derived
214,104,car,walk,0.000,derived
214,301,car,walk,0.000,derived
214,302,car,walk,0.000,derived
214,303,car,walk,0.000,derived
214,304,car,walk,0.000,derived
215,201,car,walk,0.000,derived
215,202,car,walk,0.000,derived
215,203,car,walk,0.000,derived
215,204,car,walk,0.000,derived
215,205,car,walk,0.000,derived
215,206,car,walk,0.000,derived
215,207,car,walk,0.000,derived
215,208,car,walk,0.000,derived
215,209,car,walk,0.000,derived
215,210,car,walk,0.000,measured
215,211,car,walk,0.000,derived
215,212,car,walk,0.000,derived
215,213,car,walk,0.000,derived
215,214,car,walk,0.000,derived
215,215,car,walk,0.000,measured
215,216,car,walk,0.000,derived
215,217,car,walk,0.000,derived
215,101,car,walk,0.000,derived
215,102,car,walk,0.000,derived
215,103,car,walk,0.000,derived
215,104,car,walk,0.000,derived
215,301,car,walk,0.000,derived
215,302,car,walk,0.000,derived
215,303,car,walk,0.000,derived
215,304,car,walk,0.000,derived
216,201,car,walk,0.000,derived
216,202,car,walk,0.000,derived
216,203,car,walk,0.000,derived
216,204,car,walk,0.000,derived
216,205,car,walk,0.000,derived
216,206,car,walk,0.000,derived
216,207,car,walk,0.000,derived
216,208,car,walk,0.000,derived
216,209,car,walk,0.000,derived
216,210,car,walk,0.000,derived
216,211,car,walk,0.000,derived
216,212,car,walk,0.000,derived
216,213,car,walk,0.000,derived
216,214,car,walk,0.000,derived
216,215,car,walk,0.000,measured
216,216,car,walk,0.000,measured
216,217,car,walk,0.000,derived
216,101,car,walk,0.000,derived
216,102,car,walk,0.000,derived
216,103,car,walk,0.000,derived
216,104,car,walk,0.000,derived
216,301,car,walk,0.000,derived
216,302,car,walk,0.000,derived
216,303,car,walk,0.000,derived
216,304,car,walk,0.000,derived
217,201,car,walk,0.000,derived
217,202,car,walk,0.000,derived
217,203,car,walk,0.000,derived
217,204,car,walk,0.000,derived
217,205,car,walk,0.000,derived
217,206,car,walk,0.000,derived
217,207,car,walk,0.000,derived
217,208,car,walk,0.000,derived
217,209,car,walk,0.000,derived
217,210,car,walk,0.000,derived
217,211,car,walk,0.000,derived
217,212,car,walk,0.000,derived
217,213,car,walk,0.000,derived
217,214,car,walk,0.000,derived
217,215,car,walk,0.000,derived
217,216,car,walk,0.000,derived
217,217,car,walk,0.000,measured
217,101,car,walk,0.000,derived
217,102,car,walk,0.000,derived
217,103,car,walk,0.000,derived
217,104,car,walk,0.000,derived
217,301,car,walk,0.000,derived
217,302,car,walk,0.000,derived
217,303,car,walk,0.000,derived
217,304,car,walk,0.000,derived
101,201,car,walk,0.000,derived
101,202,car,walk,0.000,derived
101,203,car,walk,0.000,derived
101,204,car,walk,0.000,derived
101,205,car,walk,0.000,derived
101,206,car,walk,0.000,derived
101,207,car,walk,0.000,derived
101,208,car,walk,0.000,derived
101,209,car,walk,0.000,derived
101,210,car,walk,0.000,derived
101,211,car,walk,0.000,derived
101,212,car,walk,0.000,derived
101,213,car,walk,0.000,derived
101,214,car,walk,0.000,derived
101,215,car,walk,0.000,derived
101,216,car,walk,0.000,derived
101,217,car,walk,0.000,derived
101,101,car,walk,0.000,measured
101,102,car,walk,0.000,derived
101,103,car,walk,0.000,derived
101,104,car,walk,0.000,measured
101,301,car,walk,0.000,derived
101,302,car,walk,0.000,derived
101,303,car,walk,0.000,derived
101,304,car,walk,0.000,derived
102,201,car,walk,0.000,derived
102,202,car,walk,0.000,derived
102,203,car,walk,0.000,derived
102,204,car,walk,0.000,derived
102,205,car,walk,0.000,derived
102,206,car,walk,0.000,derived
102,207,car,walk,0.000,derived
102,208,car,walk,0.000,derived
102,209,car,walk,0.000,derived
102,210,car,walk,0.000,derived
102,211,car,walk,0.000,derived
102,212,car,walk,0.000,derived
102,213,car,walk,0.000,derived
102,214,car,walk,0.000,derived
102,215,car,walk,0.000,derived
102,216,car,walk,0.000,derived
102,217,car,walk,0.000,derived
102,101,car,walk,0.000,measured
102,102,car,walk,0.000,measured
102,103,car,walk,0.000,derived
102,104,car,walk,0.000,derived
102,301,car,walk,0.000,derived
102,302,car,walk,0.000,derived
102,303,car,walk,0.000,derived
102,304,car,walk,0.000,derived
103,201,car,walk,0.000,derived
103,202,car,walk,0.000,derived
103,203,car,walk,0.000,derived
103,204,car,walk,0.000,derived
103,205,car,walk,0.000,derived
103,206,car,walk,0.000,derived
103,207,car,walk,0.000,derived
103,208,car,walk,0.000,derived
103,209,car,walk,0.000,derived
103,210,car,walk,0.000,derived
103,211,car,walk,0.000,derived
103,212,car,walk,0.000,derived
103,213,car,walk,0.000,derived
103,214,car,walk,0.000,derived
103,215,car,walk,0.000,derived
103,216,car,walk,0.000,derived
103,217,car,walk,0.000,derived
103,101,car,walk,0.000,derived
103,102,car,walk,0.000,derived
103,103,car,walk,0.000,measured
103,104,car,walk,0.000,measured
103,301,car,walk,0.000,derived
103,302,car,walk,0.000,derived
103,303,car,walk,0.000,measured
103,304,car,walk,0.000,derived
104,201,car,walk,0.000,derived
104,202,car,walk,0.000,derived
104,203,car,walk,0.000,derived
104,204,car,walk,0.000,derived
104,205,car,walk,0.000,derived
104,206,car,walk,0.000,measured
104,207,car,walk,0.000,derived
104,208,car,walk,0.000,derived
104,209,car,walk,0.000,derived
104,210,car,walk,0.000,measured
104,211,car,walk,0.000,derived
104,212,car,walk,0.000,measured
104,213,car,walk,0.000,derived
104,214,car,walk,0.000,derived
104,215,car,walk,0.000,derived
104,216,car,walk,0.000,derived
104,217,car,walk,0.000,derived
104,101,car,walk,0.000,derived
104,102,car,walk,0.000,derived
104,103,car,walk,0.000,measured
104,104,car,walk,0.000,measured
104,301,car,walk,0.000,derived
104,302,car,walk,0.000,derived
104,303,car,walk,0.000,measured
104,304,car,walk,0.000,measured
301,201,car,walk,0.000,derived
301,202,car,walk,0.000,derived
301,203,car,walk,0.000,derived
301,204,car,walk,0.000,derived
301,205,car,walk,0.000,derived
301,206,car,walk,0.000,derived
301,207,car,walk,0.000,derived
301,208,car,walk,0.000,derived
301,209,car,walk,0.000,derived
301,210,car,walk,0.000,derived
301,211,car,walk,0.000,derived
301,212,car,walk,0.000,derived
301,213,car,walk,0.000,derived
301,214,car,walk,0.000,derived
301,215,car,walk,0.000,derived
301,216,car,walk,0.000,derived
301,217,car,walk,0.000,derived
301,101,car,walk,0.000,derived
301,102,car,walk,0.000,derived
301,103,car,walk,0.000,derived
301,104,car,walk,0.000,derived
301,301,car,walk,0.000,derived
301,302,car,walk,0.000,derived
301,303,car,walk,0.000,derived
301,304,car,walk,0.000,derived
302,201,car,walk,0.000,derived
302,202,car,walk,0.000,derived
302,203,car,walk,0.000,derived
302,204,car,walk,0.000,derived
302,205,car,walk,0.000,derived
302,206,car,walk,0.000,derived
302,207,car,walk,0.000,derived
302,208,car,walk,0.000,derived
302,209,car,walk,0.000,derived
302,210,car,walk,0.000,derived
302,211,car,walk,0.000,derived
302,212,car,walk,0.000,derived
302,213,car,walk,0.000,derived
302,214,car,walk,0.000,derived
302,215,car,walk,0.000,derived
302,216,car,walk,0.000,derived
302,217,car,walk,0.000,derived
302,101,car,walk,0.000,derived
302,102,car,walk,0.000,derived
302,103,car,walk,0.000,derived
302,104,car,walk,0.000,derived
302,301,car,walk,0.000,derived
302,302,car,walk,0.000,derived
302,303,car,walk,0.000,derived
302,304,car,walk,0.000,derived
303,201,car,walk,0.000,derived
303,202,car,walk,0.000,derived
303,203,car,walk,0.000,derived
303,204,car,walk,0.000,derived
303,205,car,walk,0.000,derived
303,206,car,walk,0.000,derived
303,207,car,walk,0.000,derived
303,208,car,walk,0.000,derived
303,209,car,walk,0.000,derived
303,210,car,walk,0.000,derived
303,211,car,walk,0.000,derived
303,212,car,walk,0.000,derived
303,213,car,walk,0.000,derived
303,214,car,walk,0.000,derived
303,215,car,walk,0.000,derived
303,216,car,walk,0.000,derived
303,217,car,walk,0.000,derived
303,101,car,walk,0.000,derived
303,102,car,walk,0.000,derived
303,103,car,walk,0.000,measured
303,104,car,walk,0.000,measured
303,301,car,walk,0.000,derived
303,302,car,walk,0.000,derived
303,303,car,walk,0.000,measured
303,304,car,walk,0.000,derived
304,201,car,walk,0.000,derived
304,202,car,walk,0.000,derived
304,203,car,walk,0.000,derived
304,204,car,walk,0.000,derived
304,205,car,walk,0.000,derived
304,206,car,walk,0.000,derived
304,207,car,walk,0.000,derived
304,208,car,walk,0.000,derived
304,209,car,walk,0.000,derived
304,210,car,walk,0.000,derived
304,211,car,walk,0.000,derived
304,212,car,walk,0.000,derived
304,213,car,walk,0.000,derived
304,214,car,walk,0.000,derived
304,215,car,walk,0.000,derived
304,216,car,walk,0.000,derived
304,217,car,walk,0.000,derived
304,101,car,walk,0.000,derived
304,102,car,walk,0.000,derived
304,103,car,walk,0.000,derived
304,104,car,walk,0.000,measured
304,301,car,walk,0.000,derived
304,302,car,walk,0.000,derived
304,303,car,walk,0.000,measured
304,304,car,walk,0.000,measured
201,201,car,wait,0.000,measured
201,202,car,wait,0.000,measured
201,203,car,wait,0.000,derived
201,204,car,wait,0.000,derived
201,205,car,wait,0.000,derived
201,206,car,wait,0.000,derived
201,207,car,wait,0.000,derived
201,208,car,wait,0.000,derived
201,209,car,wait,0.000,derived
201,210,car,wait,0.000,derived
201,211,car,wait,0.000,derived
201,212,car,wait,0.000,derived
201,213,car,wait,0.000,derived
201,214,car,wait,0.000,derived
201,215,car,wait,0.000,derived
201,216,car,wait,0.000,derived
201,217,car,wait,0.000,derived
201,101,car,wait,0.000,derived
201,102,car,wait,0.000,derived
201,103,car,wait,0.000,derived
201,104,car,wait,0.000,derived
201,301,car,wait,0.000,derived
201,302,car,wait,0.000,derived
201,303,car,wait,0.000,derived
201,304,car,wait,0.000,derived
202,201,car,wait,0.000,derived
202,202,car,wait,0.000,measured
202,203,car,wait,0.000,derived
202,204,car,wait,0.000,derived
202,205,car,wait,0.000,derived
202,206,car,wait,0.000,derived
202,207,car,wait,0.000,derived
202,208,car,wait,0.000,derived
202,209,car,wait,0.000,derived
202,210,car,wait,0.000,derived
202,211,car,wait,0.000,derived
202,212,car,wait,0.000,derived
202,213,car,wait,0.000,derived
202,214,car,wait,0.000,derived
202,215,car,wait,0.000,derived
202,216,car,wait,0.000,derived
202,217,car,wait,0.000,derived
202,101,car,wait,0.000,derived
202,102,car,wait,0.000,derived
202,103,car,wait,0.000,derived
202,104,car,wait,0.000,derived
202,301,car,wait,0.000,derived
202,302,car,wait,0.000,derived
202,303,car,wait,0.000,derived
202,304,car,wait,0.000,derived
203,201,car,wait,0.000,derived
203,202,car,wait,0.000,derived
203,203,car,wait,0.000,derived
203,204,car,wait,0.000,derived
203,205,car,wait,0.000,derived
203,206,car,wait,0.000,derived
203,207,car,wait,0.000,derived
203,208,car,wait,0.000,derived
203,209,car,wait,0.000,derived
203,210,car,wait,0.000,derived
203,211,car,wait,0.000,derived
203,212,car,wait,0.000,derived
203,213,car,wait,0.000,derived
203,214,car,wait,0.000,derived
203,215,car,wait,0.000,derived
203,216,car,wait,0.000,derived
203,217,car,wait,0.000,derived
203,101,car,wait,0.000,derived
203,102,car,wait,0.000,derived
203,103,car,wait,0.000,derived
203,104,car,wait,0.000,derived
203,301,car,wait,0.000,derived
203,302,car,wait,0.000,derived
203,303,car,wait,0.000,derived
203,304,car,wait,0.000,derived
204,201,car,wait,0.000,derived
204,202,car,wait,0.000,derived
204,203,car,wait,0.000,derived
204,204,car,wait,0.000,measured
204,205,car,wait,0.000,derived
204,206,car,wait,0.000,measured
204,207,car,wait,0.000,derived
204,208,car,wait,0.000,derived
204,209,car,wait,0.000,derived
204,210,car,wait,0.000,derived
204,211,car,wait,0.000,derived
204,212,car,wait,0.000,derived
204,213,car,wait,0.000,derived
204,214,car,wait,0.000,derived
204,215,car,wait,0.000,derived
204,216,car,wait,0.000,derived
204,217,car,wait,0.000,derived
204,101,car,wait,0.000,derived
204,102,car,wait,0.000,derived
204,103,car,wait,0.000,derived
204,104,car,wait,0.000,derived
204,301,car,wait,0.000,derived
204,302,car,wait,0.000,derived
204,303,car,wait,0.000,derived
204,304,car,wait,0.000,derived
205,201,car,wait,0.000,derived
205,202,car,wait,0.000,derived
205,203,car,wait,0.000,derived
205,204,car,wait,0.000,derived
205,205,car,wait,0.000,derived
205,206,car,wait,0.000,derived
205,207,car,wait,0.000,measured
205,208,car,wait,0.000,derived
205,209,car,wait,0.000,derived
205,210,car,wait,0.000,derived
205,211,car,wait,0.000,derived
205,212,car,wait,0.000,derived
205,213,car,wait,0.000,derived
205,214,car,wait,0.000,derived
205,215,car,wait,0.000,derived
205,216,car,wait,0.000,derived
205,217,car,wait,0.000,derived
205,101,car,wait,0.000,derived
205,102,car,wait,0.000,derived
205,103,car,wait,0.000,derived
205,104,car,wait,0.000,derived
205,301,car,wait,0.000,derived
205,302,car,wait,0.000,derived
205,303,car,wait,0.000,derived
205,304,car,wait,0.000,derived
206,201,car,wait,0.000,derived
206,202,car,wait,0.000,derived
206,203,car,wait,0.000,derived
206,204,car,wait,0.000,derived
206,205,car,wait,0.000,derived
206,206,car,wait,0.000,measured
206,207,car,wait,0.000,derived
206,208,car,wait,0.000,derived
206,209,car,wait,0.000,derived
206,210,car,wait,0.000,derived
206,211,car,wait,0.000,derived
206,212,car,wait,0.000,derived
206,213,car,wait,0.000,derived
206,214,car,wait,0.000,derived
206,215,car,wait,0.000,derived
206,216,car,wait,0.000,derived
206,217,car,wait,0.000,derived
206,101,car,wait,0.000,derived
206,102,car,wait,0.000,derived
206,103,car,wait,0.000,derived
206,104,car,wait,0.000,derived
206,301,car,wait,0.000,derived
206,302,car,wait,0.000,derived
206,303,car,wait,0.000,derived
206,304,car,wait,0.000,derived
207,201,car,wait,0.000,derived
207,202,car,wait,0.000,derived
207,203,car,wait,0.000,derived
207,204,car,wait,0.000,derived
207,205,car,wait,0.000,derived
207,206,car,wait,0.000,measured
207,207,car,wait,0.000,measured
207,208,car,wait,0.000,derived
207,209,car,wait,0.000,derived
207,210,car,wait,0.000,derived
207,211,car,wait,0.000,derived
207,212,car,wait,0.000,derived
207,213,car,wait,0.000,derived
207,214,car,wait,0.000,derived
207,215,car,wait,0.000,derived
207,216,car,wait,0.000,derived
207,217,car,wait,0.000,derived
207,101,car,wait,0.000,derived
207,102,car,wait,0.000,derived
207,103,car,wait,0.000,derived
207,104,car,wait,0.000,derived
207,301,car,wait,0.000,derived
207,302,car,wait,0.000,derived
207,303,car,wait,0.000,derived
207,304,car,wait,0.000,derived
208,201,car,wait,0.000,derived
208,202,car,wait,0.000,derived
208,203,car,wait,0.000,derived
208,204,car,wait,0.000,derived
208,205,car,wait,0.000,derived
208,206,car,wait,0.000,derived
208,207,car,wait,0.000,derived
208,208,car,wait,0.000,derived
208,209,car,wait,0.000,derived
208,210,car,wait,0.000,derived
208,211,car,wait,0.000,derived
208,212,car,wait,0.000,derived
208,213,car,wait,0.000,derived
208,214,car,wait,0.000,derived
208,215,car,wait,0.000,derived
208,216,car,wait,0.000,derived
208,217,car,wait,0.000,derived
208,101,car,wait,0.000,derived
208,102,car,wait,0.000,derived
208,103,car,wait,0.000,derived
208,104,car,wait,0.000,derived
208,301,car,wait,0.000,derived
208,302,car,wait,0.000,derived
208,303,car,wait,0.000,derived
208,304,car,wait,0.000,derived
